timestamp,cell_load_prb,rnti,rsrp_dbm,ber_dl,ber_ul,mcs_dl,mcs_ul
2025-08-28T12:22:46.936144,85,1804289383,-108.30,0.8237,0.8950,1,0
2025-08-28T12:22:46.936144,85,846930886,-51.27,0.8456,0.0026,20,21
2025-08-28T12:22:46.936144,85,1681692777,-79.95,0.4035,0.1130,6,26
2025-08-28T12:22:46.936144,85,1714636915,-102.92,0.2851,0.5300,21,13
2025-08-28T12:22:46.937367,43,1804289383,-56.29,0.8432,0.1445,3,26
2025-08-28T12:22:46.937367,43,846930886,-73.83,0.6272,0.2926,6,16
2025-08-28T12:22:46.937367,43,1681692777,-94.49,0.2854,0.1999,8,24
2025-08-28T12:22:46.937367,43,1714636915,-73.97,0.1007,0.5792,20,8
2025-08-28T12:22:47.432406,7,1804289383,-60.04,0.3991,0.5336,26,9
2025-08-28T12:22:47.432406,7,846930886,-28.10,0.1295,0.6455,8,26
2025-08-28T12:22:47.432406,7,1681692777,-101.13,0.7622,0.6907,17,0
2025-08-28T12:22:47.432406,7,1714636915,-28.93,0.8159,0.5505,11,4
2025-08-28T12:22:47.435663,80,1804289383,-42.74,0.3208,0.9437,14,24
2025-08-28T12:22:47.435663,80,846930886,-86.96,0.3518,0.5541,7,1
2025-08-28T12:22:47.435663,80,1681692777,-118.25,0.7295,0.0186,26,10
2025-08-28T12:22:47.435663,80,1714636915,-44.37,0.1471,0.8497,17,25
2025-08-28T12:22:47.438061,47,1804289383,-42.36,0.3840,0.5900,18,23
2025-08-28T12:22:47.438061,47,846930886,-67.32,0.3269,0.7438,17,20
2025-08-28T12:22:47.438061,47,1681692777,-48.75,0.8475,0.9591,27,9
2025-08-28T12:22:47.438061,47,1714636915,-86.61,0.0643,0.4954,8,19
2025-08-28T12:22:47.439195,42,1804289383,-93.24,0.5678,0.9309,4,26
2025-08-28T12:22:47.439195,42,846930886,-42.88,0.1173,0.1614,19,24
2025-08-28T12:22:47.439195,42,1681692777,-74.38,0.1553,0.1086,8,16
2025-08-28T12:22:47.439195,42,1714636915,-115.87,0.7830,0.7321,27,13
2025-08-28T12:22:47.440183,1,1804289383,-36.99,0.7576,0.3845,22,15
2025-08-28T12:22:47.440183,1,846930886,-20.19,0.3255,0.0949,6,2
2025-08-28T12:22:47.440183,1,1681692777,-77.41,0.5660,0.1697,22,22
2025-08-28T12:22:47.440183,1,1714636915,-118.11,0.5432,0.1324,24,16
2025-08-28T12:22:47.932854,99,1804289383,-103.74,0.1704,0.2684,6,3
2025-08-28T12:22:47.932854,99,846930886,-35.01,0.8947,0.7262,10,16
2025-08-28T12:22:47.932854,99,1681692777,-75.49,0.6074,0.9513,6,24
2025-08-28T12:22:47.932854,99,1714636915,-80.17,0.7706,0.4634,24,13
2025-08-28T12:22:47.934494,75,1804289383,-26.47,0.1792,0.0476,14,17
2025-08-28T12:22:47.934494,75,846930886,-54.75,0.0677,0.4458,21,20
2025-08-28T12:22:47.934494,75,1681692777,-41.74,0.8229,0.1482,22,18
2025-08-28T12:22:47.934494,75,1714636915,-115.05,0.6773,0.2339,16,7
2025-08-28T12:22:47.935966,86,1804289383,-117.46,0.1953,0.2940,20,10
2025-08-28T12:22:47.935966,86,846930886,-112.59,0.4887,0.9938,4,2
2025-08-28T12:22:47.935966,86,1681692777,-30.67,0.2533,0.1580,13,17
2025-08-28T12:22:47.935966,86,1714636915,-79.87,0.9610,0.1260,24,26
2025-08-28T12:22:47.937181,4,1804289383,-46.81,0.9891,0.5287,13,13
2025-08-28T12:22:47.937181,4,846930886,-74.99,0.9659,0.2382,6,23
2025-08-28T12:22:47.937181,4,1681692777,-27.95,0.6455,0.1088,2,21
2025-08-28T12:22:47.937181,4,1714636915,-95.26,0.4092,0.2347,13,25
2025-08-28T12:22:47.938820,46,1804289383,-101.91,0.6777,0.0861,14,27
2025-08-28T12:22:47.938820,46,846930886,-31.20,0.3069,0.8277,11,14
2025-08-28T12:22:47.938820,46,1681692777,-41.62,0.8771,0.5817,16,3
2025-08-28T12:22:47.938820,46,1714636915,-96.22,0.7497,0.3041,27,13
2025-08-28T12:22:47.940081,0,1804289383,-107.58,0.6733,0.1197,4,24
2025-08-28T12:22:47.940081,0,846930886,-115.15,0.3589,0.0941,7,14
2025-08-28T12:22:47.940081,0,1681692777,-42.43,0.7262,0.6377,4,2
2025-08-28T12:22:47.940081,0,1714636915,-62.72,0.0826,0.9803,6,3
2025-08-28T12:22:48.433556,10,1804289383,-68.43,0.7172,0.8160,11,7
2025-08-28T12:22:48.433556,10,846930886,-106.98,0.8198,0.7428,4,24
2025-08-28T12:22:48.433556,10,1681692777,-44.97,0.8034,0.1387,17,16
2025-08-28T12:22:48.433556,10,1714636915,-48.39,0.1093,0.7441,25,4
2025-08-28T12:22:48.435852,39,1804289383,-60.51,0.2987,0.1146,14,21
2025-08-28T12:22:48.435852,39,846930886,-86.73,0.5752,0.5563,25,6
2025-08-28T12:22:48.435852,39,1681692777,-67.82,0.0499,0.4234,18,3
2025-08-28T12:22:48.435852,39,1714636915,-108.08,0.3416,0.2977,4,25
2025-08-28T12:22:48.437970,49,1804289383,-62.73,0.4993,0.6741,24,23
2025-08-28T12:22:48.437970,49,846930886,-75.56,0.3169,0.8829,2,19
2025-08-28T12:22:48.437970,49,1681692777,-27.99,0.7431,0.7704,15,21
2025-08-28T12:22:48.437970,49,1714636915,-89.97,0.4953,0.2828,11,14
2025-08-28T12:22:48.439034,86,1804289383,-29.49,0.5261,0.8108,22,6
2025-08-28T12:22:48.439034,86,846930886,-68.70,0.2028,0.6343,24,19
2025-08-28T12:22:48.439034,86,1681692777,-107.03,0.0123,0.8007,14,9
2025-08-28T12:22:48.439034,86,1714636915,-117.15,0.4466,0.0621,25,24
2025-08-28T12:22:48.440053,22,1804289383,-70.18,0.8728,0.3074,3,6
2025-08-28T12:22:48.440053,22,846930886,-29.47,0.7810,0.1407,19,3
2025-08-28T12:22:48.440053,22,1681692777,-80.40,0.4314,0.8807,2,4
2025-08-28T12:22:48.440053,22,1714636915,-65.38,0.5988,0.5809,27,18
2025-08-28T12:22:48.441071,23,1804289383,-46.24,0.5261,0.2676,6,13
2025-08-28T12:22:48.441071,23,846930886,-38.33,0.7997,0.1387,3,17
2025-08-28T12:22:48.441071,23,1681692777,-79.16,0.6895,0.4943,8,25
2025-08-28T12:22:48.441071,23,1714636915,-99.77,0.1894,0.6706,11,16
2025-08-28T12:22:48.933954,45,1804289383,-61.97,0.1401,0.5575,13,20
2025-08-28T12:22:48.933954,45,846930886,-31.84,0.1611,0.7194,10,15
2025-08-28T12:22:48.933954,45,1681692777,-118.45,0.4077,0.5666,23,10
2025-08-28T12:22:48.933954,45,1714636915,-110.25,0.8152,0.6565,0,0
2025-08-28T12:22:48.935514,12,1804289383,-88.31,0.4964,0.9752,5,18
2025-08-28T12:22:48.935514,12,846930886,-77.60,0.9875,0.9957,19,24
2025-08-28T12:22:48.935514,12,1681692777,-99.03,0.5640,0.7065,23,17
2025-08-28T12:22:48.935514,12,1714636915,-45.56,0.3709,0.4567,5,21
2025-08-28T12:22:48.936568,62,1804289383,-53.01,0.2365,0.7500,12,7
2025-08-28T12:22:48.936568,62,846930886,-63.27,0.3265,0.6149,27,0
2025-08-28T12:22:48.936568,62,1681692777,-48.12,0.0637,0.8685,5,0
2025-08-28T12:22:48.936568,62,1714636915,-74.29,0.7064,0.8529,14,2
2025-08-28T12:22:48.937969,96,1804289383,-44.16,0.5619,0.6921,24,10
2025-08-28T12:22:48.937969,96,846930886,-46.72,0.2150,0.1691,1,23
2025-08-28T12:22:48.937969,96,1681692777,-20.89,0.9693,0.6996,14,15
2025-08-28T12:22:48.937969,96,1714636915,-36.79,0.3175,0.1015,7,16
2025-08-28T12:22:48.939386,26,1804289383,-44.70,0.0793,0.2222,17,15
2025-08-28T12:22:48.939386,26,846930886,-41.60,0.6059,0.5694,4,13
2025-08-28T12:22:48.939386,26,1681692777,-85.11,0.3460,0.7803,16,19
2025-08-28T12:22:48.939386,26,1714636915,-62.40,0.5639,0.9398,8,24
2025-08-28T12:22:48.940468,19,1804289383,-116.80,0.2131,0.2521,2,16
2025-08-28T12:22:48.940468,19,846930886,-41.96,0.1335,0.3100,22,16
2025-08-28T12:22:48.940468,19,1681692777,-24.12,0.8597,0.8591,1,13
2025-08-28T12:22:48.940468,19,1714636915,-62.82,0.5646,0.5415,8,0
2025-08-28T12:22:49.435257,87,1804289383,-51.16,0.4331,0.4809,3,22
2025-08-28T12:22:49.435257,87,846930886,-64.17,0.6282,0.8524,2,26
2025-08-28T12:22:49.435257,87,1681692777,-77.02,0.7714,0.1412,4,22
2025-08-28T12:22:49.435257,87,1714636915,-70.88,0.5633,0.5592,0,2
2025-08-28T12:22:49.437930,24,1804289383,-87.70,0.0593,0.7238,12,2
2025-08-28T12:22:49.437930,24,846930886,-25.87,0.8644,0.4188,13,23
2025-08-28T12:22:49.437930,24,1681692777,-117.51,0.3744,0.4773,26,6
2025-08-28T12:22:49.437930,24,1714636915,-111.96,0.6531,0.5031,2,2
2025-08-28T12:22:49.439942,80,1804289383,-109.89,0.6835,0.3306,15,24
2025-08-28T12:22:49.439942,80,846930886,-110.59,0.6603,0.8855,25,26
2025-08-28T12:22:49.439942,80,1681692777,-64.07,0.1534,0.1492,4,27
2025-08-28T12:22:49.439942,80,1714636915,-82.10,0.4238,0.4192,4,7
2025-08-28T12:22:49.441087,72,1804289383,-79.59,0.8975,0.7806,7,18
2025-08-28T12:22:49.441087,72,846930886,-22.41,0.9073,0.5001,18,21
2025-08-28T12:22:49.441087,72,1681692777,-74.71,0.6594,0.1388,13,13
2025-08-28T12:22:49.441087,72,1714636915,-107.32,0.1132,0.9391,12,13
2025-08-28T12:22:49.442311,10,1804289383,-91.94,0.6878,0.7348,20,12
2025-08-28T12:22:49.442311,10,846930886,-62.12,0.6998,0.5044,9,14
2025-08-28T12:22:49.442311,10,1681692777,-53.81,0.4764,0.2361,24,2
2025-08-28T12:22:49.442311,10,1714636915,-55.43,0.5692,0.3961,2,1
2025-08-28T12:22:49.443308,45,1804289383,-84.13,0.5162,0.2008,20,19
2025-08-28T12:22:49.443308,45,846930886,-34.74,0.2978,0.6758,18,16
2025-08-28T12:22:49.443308,45,1681692777,-96.35,0.5404,0.2082,17,8
2025-08-28T12:22:49.443308,45,1714636915,-25.44,0.9363,0.1702,18,0
2025-08-28T12:22:49.935169,49,1804289383,-88.20,0.6279,0.0899,16,26
2025-08-28T12:22:49.935169,49,846930886,-116.35,0.7141,0.9433,26,12
2025-08-28T12:22:49.935169,49,1681692777,-59.29,0.5527,0.6629,23,22
2025-08-28T12:22:49.935169,49,1714636915,-37.04,0.9050,0.7774,9,9
2025-08-28T12:22:49.936910,14,1804289383,-116.42,0.5865,0.9698,14,25
2025-08-28T12:22:49.936910,14,846930886,-90.20,0.2060,0.8989,7,5
2025-08-28T12:22:49.936910,14,1681692777,-56.11,0.9258,0.7239,1,15
2025-08-28T12:22:49.936910,14,1714636915,-78.05,0.3529,0.1668,7,20
2025-08-28T12:22:49.938323,48,1804289383,-112.62,0.4779,0.0223,0,14
2025-08-28T12:22:49.938323,48,846930886,-89.44,0.8512,0.2844,1,14
2025-08-28T12:22:49.938323,48,1681692777,-50.99,0.8921,0.5544,11,10
2025-08-28T12:22:49.938323,48,1714636915,-44.15,0.8961,0.7442,5,7
2025-08-28T12:22:49.939639,97,1804289383,-29.22,0.2539,0.7039,9,11
2025-08-28T12:22:49.939639,97,846930886,-32.81,0.0745,0.0565,10,24
2025-08-28T12:22:49.939639,97,1681692777,-109.75,0.3497,0.5119,24,15
2025-08-28T12:22:49.939639,97,1714636915,-45.53,0.9537,0.0889,16,18
2025-08-28T12:22:49.940717,73,1804289383,-71.79,0.0926,0.4332,12,7
2025-08-28T12:22:49.940717,73,846930886,-34.07,0.2263,0.3116,26,1
2025-08-28T12:22:49.940717,73,1681692777,-29.63,0.1133,0.9953,0,12
2025-08-28T12:22:49.940717,73,1714636915,-27.60,0.9782,0.8067,22,17
2025-08-28T12:22:49.941718,42,1804289383,-112.18,0.9798,0.9378,10,26
2025-08-28T12:22:49.941718,42,846930886,-77.03,0.1671,0.1637,12,11
2025-08-28T12:22:49.941718,42,1681692777,-91.75,0.5223,0.3435,24,12
2025-08-28T12:22:49.941718,42,1714636915,-66.79,0.5089,0.3870,1,15
2025-08-28T12:22:50.435764,97,1804289383,-80.44,0.7955,0.2866,14,22
2025-08-28T12:22:50.435764,97,846930886,-46.74,0.2023,0.7717,19,22
2025-08-28T12:22:50.435764,97,1681692777,-107.63,0.7123,0.9755,5,13
2025-08-28T12:22:50.435764,97,1714636915,-90.33,0.2908,0.2949,2,18
2025-08-28T12:22:50.437686,93,1804289383,-30.56,0.5446,0.3779,3,4
2025-08-28T12:22:50.437686,93,846930886,-51.30,0.2814,0.7495,21,23
2025-08-28T12:22:50.437686,93,1681692777,-40.95,0.4825,0.9509,1,9
2025-08-28T12:22:50.437686,93,1714636915,-25.18,0.9928,0.1020,0,7
2025-08-28T12:22:50.439036,85,1804289383,-40.82,0.0059,0.2711,0,26
2025-08-28T12:22:50.439036,85,846930886,-43.70,0.0867,0.1696,24,4
2025-08-28T12:22:50.439036,85,1681692777,-31.70,0.3075,0.5599,24,14
2025-08-28T12:22:50.439036,85,1714636915,-106.64,0.1644,0.2743,20,15
2025-08-28T12:22:50.440209,19,1804289383,-25.36,0.7796,0.4596,17,16
2025-08-28T12:22:50.440209,19,846930886,-71.72,0.0483,0.9435,26,3
2025-08-28T12:22:50.440209,19,1681692777,-80.42,0.4887,0.4669,15,0
2025-08-28T12:22:50.440209,19,1714636915,-40.83,0.4824,0.5313,14,12
2025-08-28T12:22:50.441354,85,1804289383,-57.59,0.2243,0.4029,11,3
2025-08-28T12:22:50.441354,85,846930886,-80.40,0.8985,0.8046,21,2
2025-08-28T12:22:50.441354,85,1681692777,-83.28,0.1756,0.0273,0,0
2025-08-28T12:22:50.441354,85,1714636915,-23.75,0.4155,0.1143,24,13
2025-08-28T12:22:50.442511,30,1804289383,-38.71,0.0781,0.1141,26,1
2025-08-28T12:22:50.442511,30,846930886,-93.91,0.3442,0.8986,11,6
2025-08-28T12:22:50.442511,30,1681692777,-57.80,0.4853,0.2669,19,4
2025-08-28T12:22:50.442511,30,1714636915,-96.99,0.5205,0.9609,3,4
2025-08-28T12:22:50.936765,65,1804289383,-62.34,0.1154,0.7488,16,22
2025-08-28T12:22:50.936765,65,846930886,-42.44,0.6909,0.5576,2,4
2025-08-28T12:22:50.936765,65,1681692777,-37.82,0.8538,0.5233,14,26
2025-08-28T12:22:50.936765,65,1714636915,-81.93,0.1659,0.8593,2,16
2025-08-28T12:22:50.939005,73,1804289383,-117.78,0.2968,0.4792,18,18
2025-08-28T12:22:50.939005,73,846930886,-111.22,0.9830,0.3611,3,8
2025-08-28T12:22:50.939005,73,1681692777,-85.65,0.2032,0.1135,10,21
2025-08-28T12:22:50.939005,73,1714636915,-114.65,0.0344,0.3559,6,16
2025-08-28T12:22:50.940845,63,1804289383,-33.20,0.9669,0.1866,1,2
2025-08-28T12:22:50.940845,63,846930886,-81.75,0.7273,0.4673,20,4
2025-08-28T12:22:50.940845,63,1681692777,-84.46,0.6793,0.0636,25,27
2025-08-28T12:22:50.940845,63,1714636915,-104.90,0.3384,0.1714,2,3
2025-08-28T12:22:50.941992,10,1804289383,-104.75,0.8167,0.2817,6,6
2025-08-28T12:22:50.941992,10,846930886,-44.03,0.5084,0.1481,21,24
2025-08-28T12:22:50.941992,10,1681692777,-27.66,0.7266,0.0598,18,3
2025-08-28T12:22:50.941992,10,1714636915,-40.52,0.6506,0.2805,14,5
2025-08-28T12:22:50.943091,89,1804289383,-91.57,0.2986,0.9691,11,18
2025-08-28T12:22:50.943091,89,846930886,-118.94,0.4557,0.5129,17,16
2025-08-28T12:22:50.943091,89,1681692777,-118.04,0.8273,0.6757,12,26
2025-08-28T12:22:50.943091,89,1714636915,-44.86,0.5281,0.0699,5,22
2025-08-28T12:22:50.944142,43,1804289383,-90.88,0.4611,0.0486,9,22
2025-08-28T12:22:50.944142,43,846930886,-26.57,0.5716,0.6682,16,9
2025-08-28T12:22:50.944142,43,1681692777,-77.35,0.2330,0.1544,15,24
2025-08-28T12:22:50.944142,43,1714636915,-72.75,0.8822,0.1077,18,4
2025-08-28T12:22:50.945368,63,1804289383,-97.84,0.9518,0.9945,20,9
2025-08-28T12:22:50.945368,63,846930886,-27.61,0.2915,0.6950,8,6
2025-08-28T12:22:50.945368,63,1681692777,-73.58,0.3850,0.4654,25,27
2025-08-28T12:22:50.945368,63,1714636915,-110.10,0.0358,0.9266,2,19
2025-08-28T12:22:51.436885,55,1804289383,-27.33,0.3756,0.4954,5,8
2025-08-28T12:22:51.436885,55,846930886,-54.62,0.0345,0.3100,0,9
2025-08-28T12:22:51.436885,55,1681692777,-36.87,0.6056,0.0039,25,19
2025-08-28T12:22:51.436885,55,1714636915,-74.97,0.1228,0.2443,2,14
2025-08-28T12:22:51.438955,37,1804289383,-110.62,0.0049,0.8815,6,5
2025-08-28T12:22:51.438955,37,846930886,-106.15,0.0203,0.2686,4,22
2025-08-28T12:22:51.438955,37,1681692777,-67.28,0.5141,0.5845,18,20
2025-08-28T12:22:51.438955,37,1714636915,-58.41,0.5617,0.6615,2,2
2025-08-28T12:22:51.440063,82,1804289383,-42.92,0.5749,0.1026,16,5
2025-08-28T12:22:51.440063,82,846930886,-43.51,0.0151,0.5517,11,12
2025-08-28T12:22:51.440063,82,1681692777,-71.92,0.7699,0.3139,21,3
2025-08-28T12:22:51.440063,82,1714636915,-83.02,0.5012,0.2080,6,25
2025-08-28T12:22:51.441501,52,1804289383,-96.45,0.1749,0.3357,6,2
2025-08-28T12:22:51.441501,52,846930886,-73.15,0.8970,0.7529,19,17
2025-08-28T12:22:51.441501,52,1681692777,-45.48,0.0434,0.2708,1,8
2025-08-28T12:22:51.441501,52,1714636915,-93.89,0.7602,0.6965,26,4
2025-08-28T12:22:51.442762,48,1804289383,-22.96,0.5065,0.5644,15,6
2025-08-28T12:22:51.442762,48,846930886,-54.41,0.1784,0.1075,4,17
2025-08-28T12:22:51.442762,48,1681692777,-97.31,0.8308,0.3226,21,3
2025-08-28T12:22:51.442762,48,1714636915,-51.15,0.1238,0.7206,7,15
2025-08-28T12:22:51.444002,37,1804289383,-32.33,0.5629,0.4402,1,20
2025-08-28T12:22:51.444002,37,846930886,-80.70,0.5733,0.3201,2,0
2025-08-28T12:22:51.444002,37,1681692777,-87.85,0.8994,0.2212,2,13
2025-08-28T12:22:51.444002,37,1714636915,-25.73,0.5000,0.7447,0,25
2025-08-28T12:22:51.445287,4,1804289383,-45.88,0.8095,0.9630,3,23
2025-08-28T12:22:51.445287,4,846930886,-82.11,0.4618,0.7181,27,13
2025-08-28T12:22:51.445287,4,1681692777,-87.32,0.9417,0.5970,25,24
2025-08-28T12:22:51.445287,4,1714636915,-100.97,0.9001,0.3209,17,27
2025-08-28T12:22:51.937575,70,1804289383,-47.31,0.7782,0.9935,21,27
2025-08-28T12:22:51.937575,70,846930886,-21.96,0.4716,0.0077,6,1
2025-08-28T12:22:51.937575,70,1681692777,-67.76,0.7899,0.1706,3,9
2025-08-28T12:22:51.937575,70,1714636915,-56.37,0.9843,0.5375,0,23
2025-08-28T12:22:51.940468,14,1804289383,-62.12,0.7380,0.3144,13,26
2025-08-28T12:22:51.940468,14,846930886,-42.86,0.8997,0.7257,13,26
2025-08-28T12:22:51.940468,14,1681692777,-65.77,0.5495,0.5653,16,11
2025-08-28T12:22:51.940468,14,1714636915,-116.09,0.0139,0.6222,14,6
2025-08-28T12:22:51.941875,33,1804289383,-55.15,0.3922,0.9259,9,22
2025-08-28T12:22:51.941875,33,846930886,-114.88,0.1860,0.2859,11,10
2025-08-28T12:22:51.941875,33,1681692777,-75.73,0.7892,0.4880,8,20
2025-08-28T12:22:51.941875,33,1714636915,-72.62,0.3424,0.0503,25,2
2025-08-28T12:22:51.943243,82,1804289383,-56.22,0.4793,0.4080,21,20
2025-08-28T12:22:51.943243,82,846930886,-55.66,0.2600,0.5772,25,21
2025-08-28T12:22:51.943243,82,1681692777,-114.53,0.0356,0.5893,27,10
2025-08-28T12:22:51.943243,82,1714636915,-64.93,0.2407,0.9711,1,25
2025-08-28T12:22:51.944322,11,1804289383,-53.55,0.9022,0.2776,0,19
2025-08-28T12:22:51.944322,11,846930886,-66.60,0.7148,0.0785,9,2
2025-08-28T12:22:51.944322,11,1681692777,-46.04,0.0133,0.9884,15,26
2025-08-28T12:22:51.944322,11,1714636915,-114.64,0.9996,0.1286,18,8
2025-08-28T12:22:51.945516,38,1804289383,-42.56,0.2524,0.5895,15,12
2025-08-28T12:22:51.945516,38,846930886,-95.56,0.7454,0.3026,1,27
2025-08-28T12:22:51.945516,38,1681692777,-89.30,0.1466,0.8580,5,12
2025-08-28T12:22:51.945516,38,1714636915,-118.80,0.0218,0.8298,20,10
2025-08-28T12:22:51.946940,89,1804289383,-62.33,0.5906,0.6711,8,4
2025-08-28T12:22:51.946940,89,846930886,-86.61,0.7053,0.0544,12,2
2025-08-28T12:22:51.946940,89,1681692777,-28.20,0.5863,0.8297,11,3
2025-08-28T12:22:51.946940,89,1714636915,-29.57,0.6634,0.6408,24,10
2025-08-28T12:22:52.438127,79,1804289383,-39.77,0.1017,0.5904,2,24
2025-08-28T12:22:52.438127,79,846930886,-98.56,0.6320,0.5916,10,18
2025-08-28T12:22:52.438127,79,1681692777,-100.63,0.8050,0.2347,6,9
2025-08-28T12:22:52.438127,79,1714636915,-96.07,0.8990,0.8602,25,16
2025-08-28T12:22:52.440162,80,1804289383,-103.62,0.9689,0.9218,19,18
2025-08-28T12:22:52.440162,80,846930886,-37.10,0.8046,0.5332,27,22
2025-08-28T12:22:52.440162,80,1681692777,-81.36,0.9307,0.6783,18,21
2025-08-28T12:22:52.440162,80,1714636915,-69.52,0.0184,0.1020,11,19
2025-08-28T12:22:52.441777,49,1804289383,-108.44,0.8166,0.9127,10,11
2025-08-28T12:22:52.441777,49,846930886,-24.91,0.9758,0.9614,11,4
2025-08-28T12:22:52.441777,49,1681692777,-24.92,0.9199,0.9015,0,20
2025-08-28T12:22:52.441777,49,1714636915,-88.43,0.7554,0.0819,27,11
2025-08-28T12:22:52.443181,6,1804289383,-44.32,0.5216,0.0524,17,25
2025-08-28T12:22:52.443181,6,846930886,-54.72,0.8589,0.3168,0,25
2025-08-28T12:22:52.443181,6,1681692777,-45.79,0.4694,0.4906,3,7
2025-08-28T12:22:52.443181,6,1714636915,-94.68,0.7180,0.1529,20,1
2025-08-28T12:22:52.444716,77,1804289383,-47.82,0.5991,0.8907,26,7
2025-08-28T12:22:52.444716,77,846930886,-71.06,0.8037,0.4016,19,23
2025-08-28T12:22:52.444716,77,1681692777,-79.51,0.0110,0.5221,15,13
2025-08-28T12:22:52.444716,77,1714636915,-95.43,0.2638,0.1398,13,18
2025-08-28T12:22:52.446380,33,1804289383,-29.34,0.3322,0.5085,16,1
2025-08-28T12:22:52.446380,33,846930886,-27.59,0.0595,0.8877,27,7
2025-08-28T12:22:52.446380,33,1681692777,-41.74,0.5232,0.8901,25,26
2025-08-28T12:22:52.446380,33,1714636915,-117.43,0.5863,0.0106,27,20
2025-08-28T12:22:52.447819,39,1804289383,-34.03,0.5781,0.0635,13,21
2025-08-28T12:22:52.447819,39,846930886,-103.11,0.9995,0.4166,8,18
2025-08-28T12:22:52.447819,39,1681692777,-116.18,0.5012,0.2744,27,13
2025-08-28T12:22:52.447819,39,1714636915,-77.50,0.0977,0.0235,2,6
2025-08-28T12:22:52.938717,63,1804289383,-64.27,0.9873,0.8669,19,2
2025-08-28T12:22:52.938717,63,846930886,-69.08,0.5679,0.5492,0,17
2025-08-28T12:22:52.938717,63,1681692777,-75.45,0.0873,0.2901,14,1
2025-08-28T12:22:52.938717,63,1714636915,-41.37,0.4450,0.6748,24,23
2025-08-28T12:22:52.940468,47,1804289383,-77.68,0.4853,0.8447,21,5
2025-08-28T12:22:52.940468,47,846930886,-116.05,0.4467,0.4112,8,24
2025-08-28T12:22:52.940468,47,1681692777,-28.33,0.0268,0.3979,3,16
2025-08-28T12:22:52.940468,47,1714636915,-83.97,0.4846,0.0995,1,23
2025-08-28T12:22:52.941658,6,1804289383,-49.42,0.0013,0.1308,22,25
2025-08-28T12:22:52.941658,6,846930886,-41.32,0.3805,0.4050,12,1
2025-08-28T12:22:52.941658,6,1681692777,-108.42,0.2721,0.0316,18,17
2025-08-28T12:22:52.941658,6,1714636915,-118.64,0.5624,0.6696,9,21
2025-08-28T12:22:52.942681,31,1804289383,-60.94,0.4912,0.9458,23,1
2025-08-28T12:22:52.942681,31,846930886,-105.84,0.6901,0.7026,22,11
2025-08-28T12:22:52.942681,31,1681692777,-34.40,0.1429,0.5062,2,25
2025-08-28T12:22:52.942681,31,1714636915,-33.11,0.2365,0.1667,1,13
2025-08-28T12:22:52.943674,11,1804289383,-80.06,0.4551,0.9750,14,2
2025-08-28T12:22:52.943674,11,846930886,-56.92,0.0690,0.4427,26,11
2025-08-28T12:22:52.943674,11,1681692777,-112.63,0.1220,0.0438,13,26
2025-08-28T12:22:52.943674,11,1714636915,-58.42,0.7638,0.1670,25,4
2025-08-28T12:22:52.944696,85,1804289383,-67.95,0.6455,0.1732,11,5
2025-08-28T12:22:52.944696,85,846930886,-36.68,0.6872,0.5965,17,2
2025-08-28T12:22:52.944696,85,1681692777,-106.30,0.2883,0.5214,17,16
2025-08-28T12:22:52.944696,85,1714636915,-51.04,0.2060,0.1602,24,19
2025-08-28T12:22:52.946071,61,1804289383,-92.41,0.3479,0.7170,20,26
2025-08-28T12:22:52.946071,61,846930886,-57.99,0.4429,0.4379,12,22
2025-08-28T12:22:52.946071,61,1681692777,-48.28,0.2655,0.9333,4,17
2025-08-28T12:22:52.946071,61,1714636915,-102.38,0.4043,0.5896,23,17
2025-08-28T12:22:53.439414,85,1804289383,-101.80,0.4721,0.4642,26,8
2025-08-28T12:22:53.439414,85,846930886,-22.58,0.3423,0.2205,12,11
2025-08-28T12:22:53.439414,85,1681692777,-89.20,0.3221,0.7026,14,2
2025-08-28T12:22:53.439414,85,1714636915,-39.64,0.7509,0.5821,2,25
2025-08-28T12:22:53.441450,64,1804289383,-113.78,0.4443,0.4960,4,16
2025-08-28T12:22:53.441450,64,846930886,-34.90,0.6519,0.9635,12,7
2025-08-28T12:22:53.441450,64,1681692777,-59.00,0.3231,0.4432,14,27
2025-08-28T12:22:53.441450,64,1714636915,-111.24,0.9523,0.0745,10,19
2025-08-28T12:22:53.443446,11,1804289383,-64.62,0.6405,0.4145,16,6
2025-08-28T12:22:53.443446,11,846930886,-52.36,0.1359,0.6276,23,3
2025-08-28T12:22:53.443446,11,1681692777,-44.10,0.1208,0.4107,10,18
2025-08-28T12:22:53.443446,11,1714636915,-103.80,0.4108,0.8716,26,26
2025-08-28T12:22:53.444609,81,1804289383,-86.09,0.8331,0.9097,4,16
2025-08-28T12:22:53.444609,81,846930886,-40.01,0.4135,0.0340,11,1
2025-08-28T12:22:53.444609,81,1681692777,-20.25,0.4405,0.9345,8,17
2025-08-28T12:22:53.444609,81,1714636915,-42.37,0.1333,0.8921,2,22
2025-08-28T12:22:53.445928,19,1804289383,-39.49,0.4587,0.3478,10,4
2025-08-28T12:22:53.445928,19,846930886,-105.15,0.6767,0.9316,15,5
2025-08-28T12:22:53.445928,19,1681692777,-44.43,0.9816,0.8861,8,17
2025-08-28T12:22:53.445928,19,1714636915,-65.20,0.1692,0.9621,4,24
2025-08-28T12:22:53.447164,36,1804289383,-94.70,0.6237,0.4032,5,16
2025-08-28T12:22:53.447164,36,846930886,-61.54,0.1451,0.4998,26,2
